head_size,body_length,ear_size,ear_shape,tail_length,tail_thickness,leg_length,leg_count,claw_sharpness,bite_force,speed_capability,teeth_count,coat_density,whisker_presence,hoof_presence,Animal_Type
22.230782811053267,173.71112419404741,10.807350621816159,4.567696377623886,104.31588905214112,9.056730430775678,104.38195585208749,4,2.6809370802153,410.90490364509344,76.07605707410485,44.35885904258986,7.301605159726371,2.0178553014821743,9.017384624047228,Horse
5.725773611559087,28.477652497475734,8.249678312319585,7.350722454933993,20.750425887412483,1.7532740202853399,13.994050458897314,4,8.71677556376263,144.81594787810607,43.94499568185577,31.864869741909335,3.675896756997042,10.0,1.486028482869861,Cat
5.384351813564719,29.70393239055524,7.203504567497274,6.444104353796373,35.35825456807446,2.046557205157694,13.618917895367481,4,7.960877296851021,94.26295645805138,45.84437215212451,30.78661410001065,7.796052488935178,9.479360953429422,1.211944741221993,Cat
24.226826315241116,199.71896766629442,11.074167241027347,5.834452861062211,78.79914867474466,6.430900975306775,96.09812519874752,4,2.0395530460161186,490.5677504667751,88.37502834642649,42.54876508687342,6.735787064198034,0.48205088505329674,9.543803492599476,Horse
6.5489751138807595,33.32107650354936,10.525891537186803,8.662881268667412,24.485849954244276,2.0317683359345704,18.61861269946622,4,9.110216169589222,154.36563593304723,44.928384279518525,26.316204454084286,6.9767770322372895,9.49909581613775,0.6990277790324115,Cat
6.432582684449372,35.09209189594776,8.192156622366184,7.827053940076577,25.174409785489814,2.2962003549767305,15.076475989920057,4,6.587745024580223,147.6766961782202,53.009124268409685,26.9143935635142,5.284306310437344,10.0,0.3788767332253854,Cat
8.792323405013626,51.68293690832709,10.614092833213375,3.5656361985550573,31.469742559032024,3.006260932164893,19.95808031457178,4,3.4760068532479567,193.80538183823995,27.082001101669352,42.047960038031185,4.588538034215205,2.906795900296037,0.8701394144617338,Dog
10.251802776789917,64.2987713154386,9.827232515143361,4.768005855356932,19.673534874237184,2.7698466187128186,21.054987064922177,4,4.317242324069354,196.80610835843265,40.82705596969676,43.002258552129156,7.968696462405568,4.399343032790712,1.0942267982146414,Dog
25.490343239852432,175.80720013161675,15.469525586247155,6.34568982094145,93.94644083356665,8.705513386060247,106.77965836968697,4,3.8454065567820557,377.4338354498921,90.51767953912608,42.898285059342676,5.64371187633972,1.297167187064559,8.898058265510073,Horse
10.953302081601114,47.799028573959625,9.275323881736092,6.1142752368069635,48.70608677524828,2.634071345792057,17.147927919754235,4,3.6968486831406353,167.5500739763421,27.76180735912531,43.78375526914055,7.097187025185072,2.9800753665614708,1.1860407393336931,Dog
6.492333789383069,35.88850500466627,8.269841226730218,8.200569197230942,21.113373061834857,1.7108723221368167,16.749034148265046,4,9.478422112028035,213.74314209050885,54.81281426356226,30.314255837981882,6.334900630014222,9.218659306757298,1.9501342121554823,Cat
9.538676666720583,44.72201086996827,9.406718919997536,7.887340638332477,37.07993117813872,2.0386141139688316,21.02947566259225,4,3.8468503849422193,257.40454331987166,50.846442715452014,41.59013505151678,5.966958349832148,1.9921240343025142,0.9607046020155903,Dog
6.764398772369326,57.281726269317964,9.060952827841257,6.6014038950911536,16.526484614609025,2.703767272309743,27.37961595508814,4,5.311233196778272,183.2107030510125,42.17346867600025,45.79224655250869,7.177525098482766,4.654038069111568,0.723537991881883,Dog
6.934754033258013,37.58829510234561,7.740392263574195,7.39778793963822,27.486287559424202,1.3539971240386266,9.940879844611395,4,8.932262950634156,191.29489350058614,45.93889627487765,28.692203223348848,7.925206929970315,9.90796231362705,0.8173795112550768,Cat
7.410664901080599,30.84524941794481,11.24488208495819,8.474698232879954,21.101882781317435,2.180956229324703,12.35508408651286,4,9.757149216862572,149.99058982164675,48.1972352412037,30.463684184269695,5.916561256509277,8.17646502937415,0.510629581845117,Cat
6.7797397474094465,43.761352217118116,7.357827258551131,8.419532443907027,24.16311250502189,1.655361789452403,11.87039445727589,4,9.05304008585236,86.83059174479027,49.215023610272,28.06682421802937,7.326999679553655,10.0,0.990102827739646,Cat
10.761556142730104,48.53177462274277,7.205493987677486,9.119690003474805,31.17241932769992,3.1635361874389227,22.344491718381896,4,5.668516860622886,142.2682830635578,52.72636593737002,39.278330043397844,7.58732676289014,3.2667446995581515,0.4709267843527942,Dog
13.776873879228514,42.92800914602847,8.733993672139873,2.867935656744639,31.25312125520599,3.4456719508026232,18.36973871067045,4,3.919317393987412,180.44876665672118,27.953340757355036,34.155199496763316,9.654869601483389,0.22783483141719518,1.1887773664189552,Dog
7.8872622724057075,30.708211099093933,9.47264823048739,9.492688568959522,29.224227236264205,1.467129430130504,12.738769330124947,4,9.828640828248231,146.6061584245278,53.58416887764977,31.18288430350371,5.201493242244648,8.815854184316798,0.9853917970730074,Cat
11.020248722500149,47.609439287766364,5.469224825940052,4.98978673594555,32.28811700748171,3.0721550097175396,26.619406939654016,4,3.3972188688763416,165.75064104281262,35.73605024459237,41.76962334244704,8.937203333598045,3.432225062310382,1.3955700021779418,Dog
6.42190239438197,37.14809109566293,8.15806325921894,6.927860988014393,28.201638100910728,1.4461436413285718,16.19005893167113,4,8.090313407370502,182.05138001082048,39.554084810163694,31.029767192152743,5.681274527656674,8.364590119771263,0.7234113773263651,Cat
30.502403693087174,170.61738567745076,11.376584815065572,3.848128708643477,82.29000987181271,8.72559017548232,84.5064990879867,4,2.6001773164045323,452.16641898839265,75.02837900358223,42.46498592665238,7.055858459317407,3.6700939005830895,8.795551912505251,Horse
7.201843143631049,54.04446282572006,8.52438592514812,2.0789982011630244,26.384254172312655,2.402906674294078,22.414800172196976,4,5.795553783498199,142.1722391466332,36.538723892827264,41.27364888253437,5.680423957923165,4.60282433768295,0.9691119688647196,Dog
10.333311634719688,54.95226357270826,8.553054989526121,6.249807189308086,27.579721524187903,3.0709899569370025,19.269769092296276,4,6.360180909398598,159.27985895034047,43.534085197195836,41.530841940761626,7.747167993466812,0.7829966170437235,0.45701841462914683,Dog
7.369487821851771,47.800422691343975,5.915641299854606,5.575759739727058,27.084489713517353,1.5432922441346326,16.7907108615252,4,8.040909689781008,84.3023488506434,48.246541657601114,30.55320153102236,6.806333529377397,8.908043217395734,0.6877447724557113,Cat
16.196598868142516,38.553350387002624,7.991403968374754,6.538063310884551,38.33198712061489,2.3297556793167815,21.931006259067473,4,4.3456054517299565,258.36088666521863,45.095264632023884,41.89698161249214,7.40877698534439,3.749338362373804,1.1626258379271721,Dog
11.904956313905611,37.94772775847681,12.001686060560758,4.975403101383884,29.6951952682828,3.245996743418248,20.179715770389315,4,3.641304179943279,216.79236323600344,34.98361108241807,46.8031673220607,6.6172192427285745,2.247012059728193,1.1404455633005857,Dog
7.933674726610096,33.62474151424178,7.734579158758926,9.091310120594269,24.044271603321224,2.2896192453773514,17.145956095532025,4,7.862692252971205,143.52997087357102,53.14728740799178,31.144012556600945,6.387822578949847,10.0,1.645379212061214,Cat
8.214188430524297,26.449158036716874,9.78054545834057,8.582097703468616,27.991641024470134,2.233680951053634,13.988506591476126,4,7.887833082845179,75.20187539009767,49.12117372267646,29.785470468378115,6.621593731669742,8.563844558492516,0.669229278742354,Cat
11.224664428005024,71.1030540180816,7.501168026086053,7.100098083106854,23.61987300101809,3.1801130185387145,14.359134768293647,4,5.844281720685696,196.45473187363157,34.99381565014579,43.37354814100671,7.792054006821946,2.418628663116645,1.1935741580304533,Dog
24.576550982971582,157.41871156335395,12.292429592755118,5.0470419455675035,106.78055600452595,9.317540819017399,105.16347465799197,4,2.620092033459423,464.1866222307573,93.20391711990749,47.06595649506217,5.8553778689215275,2.9668834167557434,9.317481436806275,Horse
7.709493375398207,30.68004615160092,9.119380349040831,7.990881003355796,32.599527739580864,2.191517577682515,17.489359161473573,4,7.369930660959643,160.8498318374105,54.76101339433572,32.71316677165596,6.31874039180704,7.846507574015217,0.5741689128328034,Cat
28.555020950749046,166.20688990198113,13.103360464511939,10.926177301931826,84.53161544805218,6.877098843923167,83.24062335196173,4,2.135827920826035,469.9392135386593,92.8835199945348,44.77571508683119,7.687591818018013,4.728499745296607,9.221281214511404,Horse
6.296964762434629,48.161910324186955,9.514725634013951,8.367365506816178,30.49775237268327,2.078375159370157,14.096681047680754,4,6.8687241845390545,149.03158166851588,44.94307376305686,31.431745489381917,6.3539657468505855,8.989132862965027,0.2745360544443879,Cat
20.976220818289786,192.92640326271652,7.58490486865729,6.76213157163118,96.53892610271023,7.027549362312995,87.97076043465772,4,2.8183390728141955,334.5650167658814,102.94426339967288,43.217464570184916,7.575934122700799,1.9474458380798065,9.637029821633398,Horse
7.793959885330468,31.875907111521606,7.77491661945121,9.66125921454787,26.07650776498043,2.14760565439784,15.087029337286932,4,8.40090569975873,176.3825112341221,45.01512856639463,33.89668528957963,6.001942837628329,10.0,1.6119743765730024,Cat
7.477180550516773,30.253005555840286,10.463022740204554,7.773521108098473,22.61735482382603,2.36358319561592,14.852104868783215,4,7.461456179156028,94.79766766482742,45.09675848723025,30.808425730554664,5.358291994986812,8.130713013011356,0.9682132304069393,Cat
5.790302176543852,39.85785475477178,7.455742159340511,8.413799097451498,22.327423657844022,1.6073538802642664,14.913046100372275,4,7.094810153196425,170.85608700251998,48.23467451030185,31.567179329597213,7.135043572420974,8.98590103409333,0.5356039592737707,Cat
7.1386755652928535,34.55439980243606,8.573614619276077,6.985243269307134,26.809487184998936,2.0457064616101164,16.37941561049039,4,7.332220448732065,181.76185589651635,47.824961949968824,30.599295375674696,6.816276250101155,8.858351413989872,1.3272155135528105,Cat
8.538906233004145,27.48428523440947,7.9422372957489396,6.703168052044154,25.37137960456446,1.5307275164866847,13.695822222813879,4,8.724216404290793,197.65880784130786,41.14128435368247,31.397377627034086,7.666829235555314,8.187176409663435,0.7294965671085503,Cat
6.838792118381662,46.44154529463608,9.663836895415775,3.777645695961346,17.279476709278953,4.209388889656732,15.941402333107884,4,4.641090279272223,252.51597761381777,48.148299421203156,43.71654086036374,9.435293816337708,1.4995942158348177,0.4090022390510877,Dog
29.185305719506893,185.22369082559257,9.371429804383759,5.722687234208113,94.82712760556137,8.903891400636,86.01407961086241,4,4.085671909183638,268.27908907184474,102.24362201033925,47.89460845777935,7.600799805422717,0.0,9.004755919970497,Horse
7.5151108809381535,43.85400317817755,8.845863680078539,8.5159392177041,24.394906865385952,1.487792612722116,15.909481824282269,4,8.658053489920132,182.22954038146685,38.55175353951924,30.064814026680274,5.696684093884578,8.849385985370066,1.3458092875606942,Cat
6.515181217977948,33.369882339160796,9.063505636382768,7.026931059118445,18.592136752411328,2.34204471155638,15.510767511348634,4,7.443442357239747,109.33657490663131,52.116399578388524,26.327280432459204,6.263162804640523,9.309047443032654,0.5362233345941361,Cat
29.59903762674755,185.19191293397907,13.506426892832314,6.13690784725136,83.95486139440204,6.48488506375052,86.00303509164009,4,2.8515705989358144,174.5356571038257,82.97796010594008,47.767622062369604,7.01160509036902,3.2614989908023837,8.932477699068613,Horse
7.590965469832471,37.04126377857236,10.420566903587972,8.323167714184782,23.138758172879786,1.544637875995757,16.12576172034871,4,6.768798696555074,146.89706327129147,52.4375198370703,31.509466596135617,4.744654697924995,9.392634115650967,1.657754145470052,Cat
26.81539904727685,212.07732134535732,9.14386564778911,3.5900958969629913,85.37370723407109,8.9276455318033,98.18313736319962,4,1.0449138860818503,324.4148407806624,94.81073697738509,44.190606798307236,5.2944176489762445,1.9933214269473278,9.738963368079768,Horse
23.740459012506314,160.68058150776926,13.075951939652978,7.051883459165054,84.14049231286188,8.079202928689643,91.48057413890815,4,4.6180684811660395,470.0525090582589,78.92842931225756,44.664692742944005,6.792035721730908,2.289304635873761,8.016452718546923,Horse
22.850817118897762,180.68287786680423,15.35756761477371,5.815546580048446,95.27438651859997,7.0222455989579515,72.64266063052372,4,3.181477881879056,551.0287190366911,87.73875277007753,45.50666234355642,6.944874916677123,2.455968399880589,8.891603984156035,Horse
7.720010406886022,33.762406822242475,7.852490559807875,9.164739354457172,28.790105848491432,1.6021856941753885,14.517005108258441,4,7.998597853114363,130.85151820414518,55.23652849695903,34.08413930585576,7.442941497579687,7.1469815171024305,1.0966897259620796,Cat
7.257368817079327,43.48228184145019,10.87104703080018,9.477530081055262,25.571772379054828,2.266296627762151,18.126826717664215,4,6.630183660467836,133.991990806825,44.31614932026189,29.070837843768764,5.953508526012548,9.081082542900823,0.9291212229862307,Cat
6.642778298368358,32.94061516938766,9.675943747382192,5.40895770785509,30.49463418065183,1.8150915775881566,16.069258172244872,4,10.0,145.03105769047104,38.15538428791959,29.565737850107595,5.639440861535156,7.6107012697890095,1.4474552780134127,Cat
8.1850686128318,38.27182828177029,9.976091098451489,9.328194141849059,23.067755793266244,1.6248776798090847,16.30304398267901,4,8.40636381126083,129.75197943628342,43.03068662582574,29.487318643255016,6.0814062167003256,10.0,0.7367341564519785,Cat
8.59848254124249,31.767135578787368,8.875892277988946,6.163794626896704,23.14153081080643,1.8475579407058067,14.22573870042097,4,7.973752143482579,140.0963971810065,60.425949583394456,31.71916974468711,6.504839557222175,8.228228042607125,0.39155164482991645,Cat
7.205534260796555,25.646040394870724,7.939763074033485,7.55671774880849,25.492819227137943,1.9297940422679056,16.71690223331333,4,6.679396699451483,162.01444159518985,51.32351372666555,31.972753011811875,7.742541239019072,8.705544242411966,0.7555569404781544,Cat
22.49698544025201,206.45852320671065,13.415356488054485,8.201063982491517,102.36871893518224,8.360016465238225,81.98779640187117,4,1.8698833676310516,249.6426428843067,85.56861881907702,44.035505092346575,6.19613657051887,3.828625262441825,8.804866234534192,Horse
7.03790126350042,39.77571160250619,7.166784321259618,8.833528961608925,26.303185266328665,1.73986093528673,13.33635558353911,4,9.333333911780308,158.94475397971576,50.753987861368316,30.3625023252041,5.402913002028943,10.0,0.7307131633516879,Cat
9.320481984704953,56.561859186447876,10.010674295294697,3.8437730825687133,24.401363536877344,3.717785496581812,19.748650700332806,4,4.96380633431754,271.00924693909747,33.29310495999354,40.777829875046564,7.927834535466887,5.424782481770624,0.7254367595052114,Dog
8.047199902672405,52.060806859185035,10.163563541256725,6.405066627867711,38.51673408478703,3.6959604438399594,18.323601283812977,4,4.532486171352149,227.991422441403,37.345081105424164,44.30469727792385,6.410198494476715,4.068756663138241,2.116557958566088,Dog
10.136743131935317,55.962885792623005,9.216028241959002,7.0216794700406275,12.274506352547814,3.204842671873275,16.848687113732097,4,6.899991879797618,184.88653039587368,34.62085132538798,42.96946929593785,6.341725014282742,1.487840239859358,1.041432420934498,Dog
9.804949232508752,50.93262809609971,10.019378462449312,3.8050422839511935,23.275394095822502,3.4222279360358328,19.589031266918173,4,4.951244160413466,131.69008311655412,41.44696889185946,40.64018820650634,9.216580442953113,3.760373580204466,0.8608448720617119,Dog
9.359921286021047,35.23699335658207,7.246918663471083,7.662914028881961,18.53475756625365,1.8279194681309296,14.409820171524187,4,9.972670675750981,109.73616754544655,47.38971433939361,29.223513892956923,5.234894949508844,9.543390827871809,0.751019076591079,Cat
21.514746099470766,150.97792027066524,16.404486546745826,8.622203358786427,82.3174467960823,9.516288450556015,78.2933746979981,4,4.201417031787025,388.2262681721251,70.55059809867458,43.554869858457174,7.13695253999487,2.4014668584815455,8.951416446813749,Horse
8.737199426995142,32.348711908137794,10.130756371984782,9.227668992473292,26.353935373846763,1.5962387229580355,16.36410413142524,4,9.717959152305559,161.02859520629133,48.74681741135594,27.960609360582286,7.521181813425569,10.0,0.5911588016974332,Cat
7.610112931842603,50.39440404227619,7.975365655890872,8.19204911649003,28.993243592591842,1.9581661172957001,12.322788400553502,4,8.792192728326373,152.3879358712811,53.958537485535324,29.223306123397684,4.326605917368886,8.318619764930427,0.6120625884167581,Cat
8.519019787335683,36.9286163275257,7.7426595059382795,5.88463373632897,23.765332989793563,3.5364648072536733,18.755251165639017,4,3.850471086102476,180.8591259506625,39.57795913599387,46.00884660735034,8.235134776843466,2.366256156851349,1.717928232042949,Dog
7.2318446576089785,35.90933127529247,7.994596191364147,8.742095372009308,25.329759011738012,1.336441426601148,17.19293846762177,4,6.845112563771703,183.17701273071927,50.32184931773287,29.042482856956624,5.774086397896432,9.564842358600123,1.4211486635069512,Cat
6.492938972132833,34.46484820022721,6.751466640343657,9.672572386837704,25.673843905078456,1.8571337379366022,13.839893517259913,4,7.782081109252398,123.56794990016124,48.03589233453971,32.924391877435276,4.611460057544075,9.870746644588403,0.7937604940560317,Cat
23.559513150420866,177.82766690123316,12.734720698294973,5.514475868938218,81.35103887571577,7.439646843940157,82.68140790141936,4,3.7639453637154663,403.1115612988995,82.01293455447173,45.55017882349128,7.116025708747672,1.101509513227155,9.112920917018654,Horse
28.850063731864616,209.8233280856036,14.150781108832827,5.706610144726162,101.89129781453467,7.46991041399513,93.77711760113834,4,3.2862733367774424,386.54882831606665,73.46986799892804,44.714940371697445,6.526341288747435,3.2849797147621684,9.381031936931299,Horse
29.814803505261708,160.19972572193723,11.014230175232564,6.115099289089435,96.31900339157814,7.627437719429085,90.8114383184962,4,1.561573281224596,360.9964354874726,104.73678857294327,39.034912028178326,6.6520157778377795,0.0,8.79453246171307,Horse
6.917563742605076,37.40504615868357,7.519479037708519,9.528468426412532,24.155479044689223,2.6299165367499544,15.914560809230482,4,8.048841141591002,111.22123958543213,46.01160153192698,30.648917208705033,5.980067589208909,9.1553249991994,0.714842966106767,Cat
28.891892601776636,190.1977449584239,15.34252492060727,4.719119553718922,111.57215887447737,7.997084848585206,102.84916784875084,4,3.124867610195479,366.8631375257974,89.60659431739579,45.07130810270495,6.965384076819175,2.0448231319322847,8.793640360402618,Horse
10.455890534982343,30.46218168979201,10.366179919645212,8.557810306351863,28.389686708601687,1.6993437632655581,14.490088412892604,4,9.257921849923619,119.55721520442444,37.33702186922582,26.939077180513245,4.877284441485089,9.157974312251453,1.0942378805090514,Cat
9.9642100459833,38.179100744644444,9.782418654474787,4.26443094685789,24.59730923173184,3.3649096811338155,20.791266754467728,4,4.347384137635526,216.6380239318505,44.873910647118024,40.63585040395243,4.401258107549009,2.418763027641849,0.6222695993035591,Dog
24.09295130100475,182.41217095227157,12.10404130087924,6.600552434193841,86.5869548533994,8.163871401736456,94.41908922164203,4,3.7664559598497087,503.8833063815267,80.08067749581161,43.37007917509051,7.325952208925946,1.196590540207563,9.064364340369824,Horse
21.511868682016715,188.1697067629294,11.678190123446802,5.5340561402446795,96.98425134384372,6.446543866336735,104.59160994188692,4,1.6169821912555262,439.6413219315917,96.65902969058754,46.166784287166706,6.060383846982994,0.7984646052607132,9.12238742055585,Horse
7.832028959196023,39.14702790591745,7.33072485017783,9.471170327493608,22.030117657207807,1.749457129510993,20.24158618205995,4,9.411362722174722,99.52023917631942,39.144657234559546,29.649243088202617,5.100770772692667,7.527962926973208,1.2158158148187987,Cat
24.30439448012263,194.45993869248647,13.886386606955588,4.926730850815877,88.2047016602408,7.3761597513127395,89.62282050234408,4,3.923033437235729,385.9805309628551,98.49184655168236,46.78784906108215,7.434274017636547,2.146235279022361,9.665401957819931,Horse
11.36832641721791,36.86895907518323,8.996571692661872,5.809646817616536,19.42057980657909,3.0757036980360093,20.719618256854176,4,3.5329654647161477,151.1527130309059,32.8578135417908,42.41097285512004,5.5524316291357305,3.441628466526072,1.0382590311218556,Dog
10.796096433018525,43.01608826488518,8.387972091285182,7.3267521103271,18.320848281846814,3.1666152674950108,16.193052268236507,4,5.71943797932736,214.10181052311103,39.31026321594038,41.33795133158384,7.133797294918857,0.8818865905265545,1.2750642406089396,Dog
8.155174030312093,55.77957588176783,6.461069467974374,8.692791841198495,30.071282607106752,3.0710222394152726,20.4518074785339,4,1.756951550108842,206.77144173599785,51.94967807204427,42.56269669497915,7.357748388509581,1.5155235507534548,0.33151102092972284,Dog
7.3178578859573005,33.79837300920933,9.545425181047763,6.581634267066969,21.761585920313415,2.2350171527847786,15.938535179617052,4,8.443411511100104,195.90585596590054,37.01936089450027,29.08473350132477,5.044635836176205,8.982993925516169,1.0670832079979218,Cat
6.780728825467174,28.323278206449494,10.088003429516899,9.148637349428714,19.481527340844277,1.7128547255314872,13.700469546303466,4,9.022142545933935,189.94017185965208,56.20307281744144,30.352379645005385,6.349876412018367,8.553679484765656,1.5115282776261196,Cat
29.561920288051134,184.30063885886912,13.175389803735625,7.192851373885773,86.50137336923562,6.992037765086362,80.77946952822573,4,2.8730121867950196,325.3223073259967,84.29884206494961,44.03851793470225,5.8933360592494335,1.5309293820561816,9.291716784577982,Horse
8.728917802368887,47.10121953963118,9.481753514400815,7.411636841432086,35.688857702832294,3.763406331788633,15.57002832944584,4,6.681404768609369,246.14887825702155,43.298847752687585,42.117217834743585,6.4494660779175375,4.169544273269242,0.6512290287624427,Dog
8.851834845825461,43.58240473571857,7.62865016481974,6.757927946141303,31.45081242933449,3.058853709230479,15.409162592210638,4,6.899495401934433,231.3438531764511,44.07610851143749,44.715239266100276,5.421505795595207,0.5655375569946539,1.1239231409509123,Dog
21.60703783454324,178.02783201990644,11.345348849855208,6.8281868770947645,90.42263064964979,6.640798731336677,96.29085409014,4,0.7740645820419223,306.52072863205865,81.39829699563427,43.10555128064495,5.142301273132448,2.0192593090312125,9.06821345903364,Horse
6.792762291666946,29.594683362000513,9.091444315455469,7.4357524013426115,23.254456437893726,2.0255954427695073,14.921385424744738,4,8.405541285557998,164.8859756208995,44.00029746649033,27.03188667015133,7.14156749315938,7.608041619048269,0.8106200816984533,Cat
5.817778724649263,37.852993342965796,6.94981877759124,8.486501643826202,27.461469936052215,1.9211327512375198,14.372940627655204,4,8.435811822891502,157.73927943663543,39.06812267322657,30.415206702801253,8.49007804721825,10.0,1.1051515201109976,Cat
10.91464856217353,36.16653688397264,8.460096206349672,4.446221288462393,28.123936982080345,3.053991960362614,19.994513723467698,4,2.5712404152262027,195.06395527721637,29.927480708414453,39.78049974422345,8.105145017751845,2.2692492254562833,0.7969854227936424,Dog
7.772951921524955,39.17846056032571,6.079543401993659,8.160573981049865,24.582203125850114,2.049428252370955,13.580840290501655,4,9.496570510579447,171.18236741445395,44.42659661504784,31.23777259604631,4.751767536220923,9.587262413464178,0.4730822523178272,Cat
10.883493472755115,50.672755106001574,10.019366154484658,6.032288079172759,23.545580109350333,3.4247922655233087,21.1645573869642,4,4.044676416591564,173.42942994307876,36.258090529131344,42.24750928504855,6.8994849374121685,0.0,0.3283953047080497,Dog
7.9285350858140955,30.22229779699787,7.203696840619519,7.8475301636194565,24.903217574436336,2.1803620246787343,18.438755812414595,4,6.379299847364933,150.90094437492246,46.032350720151356,28.6036006507779,6.34296394415368,10.0,1.3295271719567099,Cat
23.990365236372668,174.26556610359873,12.18936277894146,5.798703466071821,68.66880782281889,8.079995855243583,93.67319387849197,4,4.832119607577301,313.4273491337604,95.97170092330387,42.08214346457077,7.043524332550028,1.032745262018934,9.155239638502966,Horse
14.462997822055497,49.639016877407585,6.944152469978523,7.706138320332815,28.134374901893437,2.8576872478731605,19.486231085525198,4,2.7764048195063467,239.81700098744162,37.58736153767116,38.17768134947902,5.309071714439606,0.8176617520660341,0.9085492162880365,Dog
26.260929452455613,155.14256827873731,11.84555657680315,6.758308315354812,75.45385251422839,8.236542193614863,87.7382471231924,4,2.243219632979133,428.96196407907723,76.63758575943444,46.18195805523893,6.642621392668882,2.170705482754507,8.121884882760211,Horse
23.52758060051074,202.52786899444132,12.222446669681716,3.711577604932134,96.48546747632997,9.494731007269305,78.23301814229093,4,4.138910611480048,401.0251443653196,98.3234025969349,37.81142150181722,5.275774991644419,1.409559229796725,9.155076913050754,Horse
25.55430595074707,181.5577145396135,11.49529303601822,6.021572994366399,96.49604865112886,8.599578627813754,99.95954928226406,4,2.3867461853499283,413.34349316247943,79.00275449333606,42.30195313583593,6.107156109232792,3.016643207315882,8.484587436640275,Horse
25.68871792322276,173.20032555296962,11.914287504679324,7.054827382285116,99.65264384380448,7.80799872973858,96.98399121329402,4,3.44228163833031,419.6947155436774,89.64908303698083,40.919134565751406,6.9330463786039465,1.440345819174838,8.73034353819451,Horse
8.09759794949454,32.18766612052866,8.421787135954064,6.745710576830751,13.238445461342879,1.8355138110528197,13.506843306919523,4,9.108246191684968,189.3595121572184,42.48865129772072,28.907916402366556,4.83023210889259,7.726414451403401,0.7334547989920834,Cat
30.84688933434286,206.1427084630143,7.959887170953549,7.404230391192316,83.60934667167984,8.399004759243851,98.03986495890503,4,2.438339443074574,243.86059127916405,83.76177398375425,45.12680872089611,5.986686910994339,0.19273769043426592,9.908655409862803,Horse
9.738929413373707,32.56196887963753,8.514088019566556,7.453755551747517,24.450205941489234,1.887441085902819,9.728504521966244,4,9.432191564260386,152.35731089157449,48.517190646540534,31.053073367344613,4.793278349172641,8.8043014688531,0.18399255748679133,Cat
26.236213411198072,210.1039199775808,14.14623605359875,8.110211293099447,84.10240759332865,8.16768133344924,94.40756754438765,4,3.1870689379766,347.16949035715686,95.30712872641746,45.29036699296181,5.303660100789788,0.4918307906278223,9.64585780376062,Horse
10.537187162088596,49.741784847179055,9.38530306529605,1.7490154596003347,29.937209225683624,3.4266744886700735,22.90086993603445,4,6.039222815451383,280.40336235863646,42.241887568019955,42.78976298000516,6.70214621967856,3.6718960991594205,0.1880410787150164,Dog
